 GFunction for borehole field from TRNSYS calc
 NrBoreholes:           4
 Rb:   2.00000000000000     
 *Log(t/tES); g-Value:
 -4.4626  6.2807
 -4.4596  6.2860
 -4.4567  6.2913
 -4.4538  6.2967
 -4.4508  6.3020
 -4.4479  6.3073
 -4.4450  6.3126
 -4.4421  6.3179
 -4.4392  6.3231
 -4.4364  6.3284
 -4.4335  6.3336
 -4.4306  6.3388
 -4.4278  6.3439
 -4.4249  6.3491
 -4.4221  6.3543
 -4.4193  6.3595
 -4.4164  6.3646
 -4.4136  6.3697
 -4.4108  6.3748
 -4.4080  6.3799
 -4.4052  6.3850
 -4.4025  6.3900
 -4.3997  6.3951
 -4.3969  6.4002
 -4.3942  6.4052
 -4.3914  6.4101
 -4.3887  6.4151
 -4.3859  6.4201
 -4.3832  6.4252
