	Equipos	Ocupantes	Iluminacion
90	0.3	0.5014245014245016	0.3
91	0.5	0.5014245014245016	0.5
92	1.0	0.5014245014245016	1.0
93	1.0	0.5014245014245016	1.0
94	1.0	0.5014245014245016	1.0
95	1.0	0.5014245014245016	1.0
96	0.5	1.0	0.5
97	0.09999999999999999	1.0	0.09999999999999999
98	0.09999999999999999	1.0	0.09999999999999999
99	0.09999999999999999	1.0	0.09999999999999999
100	0.09999999999999999	1.0	0.09999999999999999
101	0.09999999999999999	1.0	0.09999999999999999
102	0.09999999999999999	1.0	0.09999999999999999
103	0.09999999999999999	1.0	0.09999999999999999
104	0.3	0.2507122507122508	0.3
105	0.3	0.2507122507122508	0.3
106	0.3	0.2507122507122508	0.3
107	0.3	0.2507122507122508	0.3
108	0.3	0.2507122507122508	0.3
109	0.3	0.2507122507122508	0.3
110	0.3	0.2507122507122508	0.3
111	0.3	0.2507122507122508	0.3
112	0.3	0.5014245014245016	0.3
113	0.3	0.5014245014245016	0.3
114	0.3	0.5014245014245016	0.3
115	0.5	0.5014245014245016	0.5
116	1.0	0.5014245014245016	1.0
117	1.0	0.5014245014245016	1.0
118	1.0	0.5014245014245016	1.0
119	1.0	0.5014245014245016	1.0
120	0.5	1.0	0.5
121	0.09999999999999999	1.0	0.09999999999999999
122	0.09999999999999999	1.0	0.09999999999999999
123	0.09999999999999999	1.0	0.09999999999999999
124	0.09999999999999999	1.0	0.09999999999999999
125	0.09999999999999999	1.0	0.09999999999999999
126	0.09999999999999999	1.0	0.09999999999999999
127	0.09999999999999999	1.0	0.09999999999999999
128	0.3	1.0	0.3
129	0.3	1.0	0.3
130	0.3	1.0	0.3
131	0.3	1.0	0.3
132	0.3	1.0	0.3
133	0.3	1.0	0.3
134	0.3	1.0	0.3
135	0.3	1.0	0.3
136	0.3	1.0	0.3
137	0.3	1.0	0.3
138	0.3	1.0	0.3
139	0.5	1.0	0.5
140	1.0	1.0	1.0
141	1.0	1.0	1.0
142	1.0	1.0	1.0
143	1.0	1.0	1.0
144	0.5	1.0	0.5
145	0.09999999999999999	1.0	0.09999999999999999
146	0.09999999999999999	1.0	0.09999999999999999
147	0.09999999999999999	1.0	0.09999999999999999
148	0.09999999999999999	1.0	0.09999999999999999
149	0.09999999999999999	1.0	0.09999999999999999
150	0.09999999999999999	1.0	0.09999999999999999
151	0.09999999999999999	1.0	0.09999999999999999
152	0.3	1.0	0.3
153	0.3	1.0	0.3
154	0.3	1.0	0.3
155	0.3	1.0	0.3
156	0.3	1.0	0.3
157	0.3	1.0	0.3
158	0.3	1.0	0.3
159	0.3	1.0	0.3
160	0.3	1.0	0.3
161	0.3	1.0	0.3
162	0.3	1.0	0.3
163	0.5	1.0	0.5
164	1.0	1.0	1.0
165	1.0	1.0	1.0
166	1.0	1.0	1.0
167	1.0	1.0	1.0
168	0.5	1.0	0.5
169	0.09999999999999999	1.0	0.09999999999999999
170	0.09999999999999999	1.0	0.09999999999999999
171	0.09999999999999999	1.0	0.09999999999999999
172	0.09999999999999999	1.0	0.09999999999999999
173	0.09999999999999999	1.0	0.09999999999999999
174	0.09999999999999999	1.0	0.09999999999999999
175	0.09999999999999999	1.0	0.09999999999999999
176	0.3	0.2507122507122508	0.3
177	0.3	0.2507122507122508	0.3
178	0.3	0.2507122507122508	0.3
179	0.3	0.2507122507122508	0.3
180	0.3	0.2507122507122508	0.3
181	0.3	0.2507122507122508	0.3
182	0.3	0.2507122507122508	0.3
183	0.3	0.2507122507122508	0.3
184	0.3	0.5014245014245016	0.3
185	0.3	0.5014245014245016	0.3
186	0.3	0.5014245014245016	0.3
187	0.5	0.5014245014245016	0.5
188	1.0	0.5014245014245016	1.0
189	1.0	0.5014245014245016	1.0
190	1.0	0.5014245014245016	1.0
191	1.0	0.5014245014245016	1.0
192	0.5	1.0	0.5
193	0.09999999999999999	1.0	0.09999999999999999
194	0.09999999999999999	1.0	0.09999999999999999
195	0.09999999999999999	1.0	0.09999999999999999
196	0.09999999999999999	1.0	0.09999999999999999
197	0.09999999999999999	1.0	0.09999999999999999
198	0.09999999999999999	1.0	0.09999999999999999
199	0.09999999999999999	1.0	0.09999999999999999
200	0.3	0.2507122507122508	0.3
201	0.3	0.2507122507122508	0.3
202	0.3	0.2507122507122508	0.3
203	0.3	0.2507122507122508	0.3
204	0.3	0.2507122507122508	0.3
205	0.3	0.2507122507122508	0.3
206	0.3	0.2507122507122508	0.3
207	0.3	0.2507122507122508	0.3
208	0.3	0.5014245014245016	0.3
209	0.3	0.5014245014245016	0.3
210	0.3	0.5014245014245016	0.3
211	0.5	0.5014245014245016	0.5
212	1.0	0.5014245014245016	1.0
213	1.0	0.5014245014245016	1.0
214	1.0	0.5014245014245016	1.0
215	1.0	0.5014245014245016	1.0
216	0.5	1.0	0.5
217	0.09999999999999999	1.0	0.09999999999999999
218	0.09999999999999999	1.0	0.09999999999999999
219	0.09999999999999999	1.0	0.09999999999999999
220	0.09999999999999999	1.0	0.09999999999999999
221	0.09999999999999999	1.0	0.09999999999999999
222	0.09999999999999999	1.0	0.09999999999999999
223	0.09999999999999999	1.0	0.09999999999999999
224	0.3	0.2507122507122508	0.3
225	0.3	0.2507122507122508	0.3
226	0.3	0.2507122507122508	0.3
227	0.3	0.2507122507122508	0.3
228	0.3	0.2507122507122508	0.3
229	0.3	0.2507122507122508	0.3
230	0.3	0.2507122507122508	0.3
231	0.3	0.2507122507122508	0.3
232	0.3	0.5014245014245016	0.3
233	0.3	0.5014245014245016	0.3
234	0.3	0.5014245014245016	0.3
235	0.5	0.5014245014245016	0.5
236	1.0	0.5014245014245016	1.0
237	1.0	0.5014245014245016	1.0
238	1.0	0.5014245014245016	1.0
239	1.0	0.5014245014245016	1.0
240	0.5	1.0	0.5
241	0.09999999999999999	1.0	0.09999999999999999
242	0.09999999999999999	1.0	0.09999999999999999
243	0.09999999999999999	1.0	0.09999999999999999
244	0.09999999999999999	1.0	0.09999999999999999
245	0.09999999999999999	1.0	0.09999999999999999
246	0.09999999999999999	1.0	0.09999999999999999
247	0.09999999999999999	1.0	0.09999999999999999
248	0.3	0.2507122507122508	0.3
249	0.3	0.2507122507122508	0.3
250	0.3	0.2507122507122508	0.3
251	0.3	0.2507122507122508	0.3
252	0.3	0.2507122507122508	0.3
253	0.3	0.2507122507122508	0.3
254	0.3	0.2507122507122508	0.3
255	0.3	0.2507122507122508	0.3
256	0.3	0.5014245014245016	0.3
257	0.3	0.5014245014245016	0.3
258	0.3	0.5014245014245016	0.3
259	0.5	0.5014245014245016	0.5
260	1.0	0.5014245014245016	1.0
261	1.0	0.5014245014245016	1.0
262	1.0	0.5014245014245016	1.0
263	1.0	0.5014245014245016	1.0
264	0.5	1.0	0.5
265	0.09999999999999999	1.0	0.09999999999999999
266	0.09999999999999999	1.0	0.09999999999999999
267	0.09999999999999999	1.0	0.09999999999999999
268	0.09999999999999999	1.0	0.09999999999999999
269	0.09999999999999999	1.0	0.09999999999999999
270	0.09999999999999999	1.0	0.09999999999999999
271	0.09999999999999999	1.0	0.09999999999999999
272	0.3	0.2507122507122508	0.3
273	0.3	0.2507122507122508	0.3
274	0.3	0.2507122507122508	0.3
275	0.3	0.2507122507122508	0.3
276	0.3	0.2507122507122508	0.3
277	0.3	0.2507122507122508	0.3
278	0.3	0.2507122507122508	0.3
279	0.3	0.2507122507122508	0.3
280	0.3	0.5014245014245016	0.3
281	0.3	0.5014245014245016	0.3
282	0.3	0.5014245014245016	0.3
283	0.5	0.5014245014245016	0.5
284	1.0	0.5014245014245016	1.0
285	1.0	0.5014245014245016	1.0
286	1.0	0.5014245014245016	1.0
287	1.0	0.5014245014245016	1.0
288	0.5	1.0	0.5
289	0.09999999999999999	1.0	0.09999999999999999
290	0.09999999999999999	1.0	0.09999999999999999
291	0.09999999999999999	1.0	0.09999999999999999
292	0.09999999999999999	1.0	0.09999999999999999
293	0.09999999999999999	1.0	0.09999999999999999
294	0.09999999999999999	1.0	0.09999999999999999
295	0.09999999999999999	1.0	0.09999999999999999
296	0.3	1.0	0.3
297	0.3	1.0	0.3
298	0.3	1.0	0.3
299	0.3	1.0	0.3
300	0.3	1.0	0.3
301	0.3	1.0	0.3
302	0.3	1.0	0.3
303	0.3	1.0	0.3
304	0.3	1.0	0.3
305	0.3	1.0	0.3
306	0.3	1.0	0.3
307	0.5	1.0	0.5
308	1.0	1.0	1.0
309	1.0	1.0	1.0
310	1.0	1.0	1.0
311	1.0	1.0	1.0
312	0.5	1.0	0.5
313	0.09999999999999999	1.0	0.09999999999999999
314	0.09999999999999999	1.0	0.09999999999999999
315	0.09999999999999999	1.0	0.09999999999999999
316	0.09999999999999999	1.0	0.09999999999999999
317	0.09999999999999999	1.0	0.09999999999999999
318	0.09999999999999999	1.0	0.09999999999999999
319	0.09999999999999999	1.0	0.09999999999999999
320	0.3	1.0	0.3
321	0.3	1.0	0.3
322	0.3	1.0	0.3
323	0.3	1.0	0.3
324	0.3	1.0	0.3
325	0.3	1.0	0.3
326	0.3	1.0	0.3
327	0.3	1.0	0.3
328	0.3	1.0	0.3
329	0.3	1.0	0.3
330	0.3	1.0	0.3
331	0.5	1.0	0.5
332	1.0	1.0	1.0
333	1.0	1.0	1.0
334	1.0	1.0	1.0
335	1.0	1.0	1.0
336	0.5	1.0	0.5
337	0.09999999999999999	1.0	0.09999999999999999
338	0.09999999999999999	1.0	0.09999999999999999
339	0.09999999999999999	1.0	0.09999999999999999
340	0.09999999999999999	1.0	0.09999999999999999
341	0.09999999999999999	1.0	0.09999999999999999
342	0.09999999999999999	1.0	0.09999999999999999
343	0.09999999999999999	1.0	0.09999999999999999
344	0.3	0.2507122507122508	0.3
345	0.3	0.2507122507122508	0.3
346	0.3	0.2507122507122508	0.3
347	0.3	0.2507122507122508	0.3
348	0.3	0.2507122507122508	0.3
349	0.3	0.2507122507122508	0.3
350	0.3	0.2507122507122508	0.3
351	0.3	0.2507122507122508	0.3
352	0.3	0.5014245014245016	0.3
353	0.3	0.5014245014245016	0.3
354	0.3	0.5014245014245016	0.3
355	0.5	0.5014245014245016	0.5
356	1.0	0.5014245014245016	1.0
357	1.0	0.5014245014245016	1.0
358	1.0	0.5014245014245016	1.0
359	1.0	0.5014245014245016	1.0
360	0.5	1.0	0.5
361	0.09999999999999999	1.0	0.09999999999999999
362	0.09999999999999999	1.0	0.09999999999999999
363	0.09999999999999999	1.0	0.09999999999999999
364	0.09999999999999999	1.0	0.09999999999999999
365	0.09999999999999999	1.0	0.09999999999999999
366	0.09999999999999999	1.0	0.09999999999999999
367	0.09999999999999999	1.0	0.09999999999999999
368	0.3	0.2507122507122508	0.3
369	0.3	0.2507122507122508	0.3
370	0.3	0.2507122507122508	0.3
371	0.3	0.2507122507122508	0.3
372	0.3	0.2507122507122508	0.3
373	0.3	0.2507122507122508	0.3
374	0.3	0.2507122507122508	0.3
375	0.3	0.2507122507122508	0.3
376	0.3	0.5014245014245016	0.3
377	0.3	0.5014245014245016	0.3
378	0.3	0.5014245014245016	0.3
379	0.5	0.5014245014245016	0.5
380	1.0	0.5014245014245016	1.0
381	1.0	0.5014245014245016	1.0
382	1.0	0.5014245014245016	1.0
383	1.0	0.5014245014245016	1.0
384	0.5	1.0	0.5
385	0.09999999999999999	1.0	0.09999999999999999
386	0.09999999999999999	1.0	0.09999999999999999
387	0.09999999999999999	1.0	0.09999999999999999
388	0.09999999999999999	1.0	0.09999999999999999
389	0.09999999999999999	1.0	0.09999999999999999
390	0.09999999999999999	1.0	0.09999999999999999
391	0.09999999999999999	1.0	0.09999999999999999
392	0.3	0.2507122507122508	0.3
393	0.3	0.2507122507122508	0.3
394	0.3	0.2507122507122508	0.3
395	0.3	0.2507122507122508	0.3
396	0.3	0.2507122507122508	0.3
397	0.3	0.2507122507122508	0.3
398	0.3	0.2507122507122508	0.3
399	0.3	0.2507122507122508	0.3
400	0.3	0.5014245014245016	0.3
401	0.3	0.5014245014245016	0.3
402	0.3	0.5014245014245016	0.3
403	0.5	0.5014245014245016	0.5
404	1.0	0.5014245014245016	1.0
405	1.0	0.5014245014245016	1.0
406	1.0	0.5014245014245016	1.0
407	1.0	0.5014245014245016	1.0
408	0.5	1.0	0.5
409	0.09999999999999999	1.0	0.09999999999999999
410	0.09999999999999999	1.0	0.09999999999999999
411	0.09999999999999999	1.0	0.09999999999999999
412	0.09999999999999999	1.0	0.09999999999999999
413	0.09999999999999999	1.0	0.09999999999999999
414	0.09999999999999999	1.0	0.09999999999999999
415	0.09999999999999999	1.0	0.09999999999999999
416	0.3	0.2507122507122508	0.3
417	0.3	0.2507122507122508	0.3
418	0.3	0.2507122507122508	0.3
419	0.3	0.2507122507122508	0.3
420	0.3	0.2507122507122508	0.3
421	0.3	0.2507122507122508	0.3
422	0.3	0.2507122507122508	0.3
423	0.3	0.2507122507122508	0.3
424	0.3	0.5014245014245016	0.3
425	0.3	0.5014245014245016	0.3
426	0.3	0.5014245014245016	0.3
427	0.5	0.5014245014245016	0.5
428	1.0	0.5014245014245016	1.0
429	1.0	0.5014245014245016	1.0
430	1.0	0.5014245014245016	1.0
431	1.0	0.5014245014245016	1.0
432	0.5	1.0	0.5
433	0.09999999999999999	1.0	0.09999999999999999
434	0.09999999999999999	1.0	0.09999999999999999
435	0.09999999999999999	1.0	0.09999999999999999
436	0.09999999999999999	1.0	0.09999999999999999
437	0.09999999999999999	1.0	0.09999999999999999
438	0.09999999999999999	1.0	0.09999999999999999
439	0.09999999999999999	1.0	0.09999999999999999
440	0.3	0.2507122507122508	0.3
441	0.3	0.2507122507122508	0.3
442	0.3	0.2507122507122508	0.3
443	0.3	0.2507122507122508	0.3
444	0.3	0.2507122507122508	0.3
445	0.3	0.2507122507122508	0.3
446	0.3	0.2507122507122508	0.3
447	0.3	0.2507122507122508	0.3
448	0.3	0.5014245014245016	0.3
449	0.3	0.5014245014245016	0.3
450	0.3	0.5014245014245016	0.3
451	0.5	0.5014245014245016	0.5
452	1.0	0.5014245014245016	1.0
453	1.0	0.5014245014245016	1.0
454	1.0	0.5014245014245016	1.0
455	1.0	0.5014245014245016	1.0
456	0.5	1.0	0.5
457	0.09999999999999999	1.0	0.09999999999999999
458	0.09999999999999999	1.0	0.09999999999999999
459	0.09999999999999999	1.0	0.09999999999999999
460	0.09999999999999999	1.0	0.09999999999999999
461	0.09999999999999999	1.0	0.09999999999999999
462	0.09999999999999999	1.0	0.09999999999999999
463	0.09999999999999999	1.0	0.09999999999999999
464	0.3	1.0	0.3
465	0.3	1.0	0.3
466	0.3	1.0	0.3
467	0.3	1.0	0.3
468	0.3	1.0	0.3
469	0.3	1.0	0.3
470	0.3	1.0	0.3
471	0.3	1.0	0.3
472	0.3	1.0	0.3
473	0.3	1.0	0.3
474	0.3	1.0	0.3
475	0.5	1.0	0.5
476	1.0	1.0	1.0
477	1.0	1.0	1.0
478	1.0	1.0	1.0
479	1.0	1.0	1.0
480	0.5	1.0	0.5
481	0.09999999999999999	1.0	0.09999999999999999
482	0.09999999999999999	1.0	0.09999999999999999
483	0.09999999999999999	1.0	0.09999999999999999
484	0.09999999999999999	1.0	0.09999999999999999
485	0.09999999999999999	1.0	0.09999999999999999
486	0.09999999999999999	1.0	0.09999999999999999
487	0.09999999999999999	1.0	0.09999999999999999
488	0.3	1.0	0.3
489	0.3	1.0	0.3
490	0.3	1.0	0.3
491	0.3	1.0	0.3
492	0.3	1.0	0.3
493	0.3	1.0	0.3
494	0.3	1.0	0.3
495	0.3	1.0	0.3
496	0.3	1.0	0.3
497	0.3	1.0	0.3
498	0.3	1.0	0.3
499	0.5	1.0	0.5
500	1.0	1.0	1.0
501	1.0	1.0	1.0
502	1.0	1.0	1.0
503	1.0	1.0	1.0
504	0.5	1.0	0.5
505	0.09999999999999999	1.0	0.09999999999999999
506	0.09999999999999999	1.0	0.09999999999999999
507	0.09999999999999999	1.0	0.09999999999999999
508	0.09999999999999999	1.0	0.09999999999999999
509	0.09999999999999999	1.0	0.09999999999999999
510	0.09999999999999999	1.0	0.09999999999999999
511	0.09999999999999999	1.0	0.09999999999999999
512	0.3	0.2507122507122508	0.3
513	0.3	0.2507122507122508	0.3
514	0.3	0.2507122507122508	0.3
515	0.3	0.2507122507122508	0.3
516	0.3	0.2507122507122508	0.3
517	0.3	0.2507122507122508	0.3
518	0.3	0.2507122507122508	0.3
519	0.3	0.2507122507122508	0.3
520	0.3	0.5014245014245016	0.3
521	0.3	0.5014245014245016	0.3
522	0.3	0.5014245014245016	0.3
523	0.5	0.5014245014245016	0.5
524	1.0	0.5014245014245016	1.0
525	1.0	0.5014245014245016	1.0
526	1.0	0.5014245014245016	1.0
527	1.0	0.5014245014245016	1.0
528	0.5	1.0	0.5
529	0.09999999999999999	1.0	0.09999999999999999
530	0.09999999999999999	1.0	0.09999999999999999
531	0.09999999999999999	1.0	0.09999999999999999
532	0.09999999999999999	1.0	0.09999999999999999
533	0.09999999999999999	1.0	0.09999999999999999
534	0.09999999999999999	1.0	0.09999999999999999
535	0.09999999999999999	1.0	0.09999999999999999
536	0.3	0.2507122507122508	0.3
537	0.3	0.2507122507122508	0.3
538	0.3	0.2507122507122508	0.3
539	0.3	0.2507122507122508	0.3
540	0.3	0.2507122507122508	0.3
541	0.3	0.2507122507122508	0.3
542	0.3	0.2507122507122508	0.3
543	0.3	0.2507122507122508	0.3
544	0.3	0.5014245014245016	0.3
545	0.3	0.5014245014245016	0.3
546	0.3	0.5014245014245016	0.3
547	0.5	0.5014245014245016	0.5
548	1.0	0.5014245014245016	1.0
549	1.0	0.5014245014245016	1.0
550	1.0	0.5014245014245016	1.0
551	1.0	0.5014245014245016	1.0
552	0.5	1.0	0.5
553	0.09999999999999999	1.0	0.09999999999999999
554	0.09999999999999999	1.0	0.09999999999999999
555	0.09999999999999999	1.0	0.09999999999999999
556	0.09999999999999999	1.0	0.09999999999999999
557	0.09999999999999999	1.0	0.09999999999999999
558	0.09999999999999999	1.0	0.09999999999999999
559	0.09999999999999999	1.0	0.09999999999999999
560	0.3	0.2507122507122508	0.3
561	0.3	0.2507122507122508	0.3
562	0.3	0.2507122507122508	0.3
563	0.3	0.2507122507122508	0.3
564	0.3	0.2507122507122508	0.3
565	0.3	0.2507122507122508	0.3
566	0.3	0.2507122507122508	0.3
567	0.3	0.2507122507122508	0.3
568	0.3	0.5014245014245016	0.3
569	0.3	0.5014245014245016	0.3
570	0.3	0.5014245014245016	0.3
571	0.5	0.5014245014245016	0.5
572	1.0	0.5014245014245016	1.0
573	1.0	0.5014245014245016	1.0
574	1.0	0.5014245014245016	1.0
575	1.0	0.5014245014245016	1.0
576	0.5	1.0	0.5
577	0.09999999999999999	1.0	0.09999999999999999
578	0.09999999999999999	1.0	0.09999999999999999
579	0.09999999999999999	1.0	0.09999999999999999
580	0.09999999999999999	1.0	0.09999999999999999
581	0.09999999999999999	1.0	0.09999999999999999
582	0.09999999999999999	1.0	0.09999999999999999
583	0.09999999999999999	1.0	0.09999999999999999
584	0.3	0.2507122507122508	0.3
585	0.3	0.2507122507122508	0.3
586	0.3	0.2507122507122508	0.3
587	0.3	0.2507122507122508	0.3
588	0.3	0.2507122507122508	0.3
589	0.3	0.2507122507122508	0.3
590	0.3	0.2507122507122508	0.3
591	0.3	0.2507122507122508	0.3
592	0.3	0.5014245014245016	0.3
593	0.3	0.5014245014245016	0.3
594	0.3	0.5014245014245016	0.3
595	0.5	0.5014245014245016	0.5
596	1.0	0.5014245014245016	1.0
597	1.0	0.5014245014245016	1.0
598	1.0	0.5014245014245016	1.0
599	1.0	0.5014245014245016	1.0
600	0.5	1.0	0.5
601	0.09999999999999999	1.0	0.09999999999999999
602	0.09999999999999999	1.0	0.09999999999999999
603	0.09999999999999999	1.0	0.09999999999999999
604	0.09999999999999999	1.0	0.09999999999999999
605	0.09999999999999999	1.0	0.09999999999999999
606	0.09999999999999999	1.0	0.09999999999999999
607	0.09999999999999999	1.0	0.09999999999999999
608	0.3	0.2507122507122508	0.3
609	0.3	0.2507122507122508	0.3
610	0.3	0.2507122507122508	0.3
611	0.3	0.2507122507122508	0.3
612	0.3	0.2507122507122508	0.3
613	0.3	0.2507122507122508	0.3
614	0.3	0.2507122507122508	0.3
615	0.3	0.2507122507122508	0.3
616	0.3	0.5014245014245016	0.3
617	0.3	0.5014245014245016	0.3
618	0.3	0.5014245014245016	0.3
619	0.5	0.5014245014245016	0.5
620	1.0	0.5014245014245016	1.0
621	1.0	0.5014245014245016	1.0
622	1.0	0.5014245014245016	1.0
623	1.0	0.5014245014245016	1.0
624	0.5	1.0	0.5
625	0.09999999999999999	1.0	0.09999999999999999
626	0.09999999999999999	1.0	0.09999999999999999
627	0.09999999999999999	1.0	0.09999999999999999
628	0.09999999999999999	1.0	0.09999999999999999
629	0.09999999999999999	1.0	0.09999999999999999
630	0.09999999999999999	1.0	0.09999999999999999
631	0.09999999999999999	1.0	0.09999999999999999
632	0.3	1.0	0.3
633	0.3	1.0	0.3
634	0.3	1.0	0.3
635	0.3	1.0	0.3
636	0.3	1.0	0.3
637	0.3	1.0	0.3
638	0.3	1.0	0.3
639	0.3	1.0	0.3
640	0.3	1.0	0.3
641	0.3	1.0	0.3
642	0.3	1.0	0.3
643	0.5	1.0	0.5
644	1.0	1.0	1.0
645	1.0	1.0	1.0
646	1.0	1.0	1.0
647	1.0	1.0	1.0
648	0.5	1.0	0.5
649	0.09999999999999999	1.0	0.09999999999999999
650	0.09999999999999999	1.0	0.09999999999999999
651	0.09999999999999999	1.0	0.09999999999999999
652	0.09999999999999999	1.0	0.09999999999999999
653	0.09999999999999999	1.0	0.09999999999999999
654	0.09999999999999999	1.0	0.09999999999999999
655	0.09999999999999999	1.0	0.09999999999999999
656	0.3	1.0	0.3
657	0.3	1.0	0.3
658	0.3	1.0	0.3
659	0.3	1.0	0.3
660	0.3	1.0	0.3
661	0.3	1.0	0.3
662	0.3	1.0	0.3
663	0.3	1.0	0.3
664	0.3	1.0	0.3
665	0.3	1.0	0.3
666	0.3	1.0	0.3
667	0.5	1.0	0.5
668	1.0	1.0	1.0
669	1.0	1.0	1.0
670	1.0	1.0	1.0
671	1.0	1.0	1.0
672	0.5	1.0	0.5
673	0.09999999999999999	1.0	0.09999999999999999
674	0.09999999999999999	1.0	0.09999999999999999
675	0.09999999999999999	1.0	0.09999999999999999
676	0.09999999999999999	1.0	0.09999999999999999
677	0.09999999999999999	1.0	0.09999999999999999
678	0.09999999999999999	1.0	0.09999999999999999
679	0.09999999999999999	1.0	0.09999999999999999
680	0.3	0.2507122507122508	0.3
681	0.3	0.2507122507122508	0.3
682	0.3	0.2507122507122508	0.3
683	0.3	0.2507122507122508	0.3
684	0.3	0.2507122507122508	0.3
685	0.3	0.2507122507122508	0.3
686	0.3	0.2507122507122508	0.3
687	0.3	0.2507122507122508	0.3
688	0.3	0.5014245014245016	0.3
689	0.3	0.5014245014245016	0.3
690	0.3	0.5014245014245016	0.3
691	0.5	0.5014245014245016	0.5
692	1.0	0.5014245014245016	1.0
693	1.0	0.5014245014245016	1.0
694	1.0	0.5014245014245016	1.0
695	1.0	0.5014245014245016	1.0
696	0.5	1.0	0.5
697	0.09999999999999999	1.0	0.09999999999999999
698	0.09999999999999999	1.0	0.09999999999999999
699	0.09999999999999999	1.0	0.09999999999999999
700	0.09999999999999999	1.0	0.09999999999999999
701	0.09999999999999999	1.0	0.09999999999999999
702	0.09999999999999999	1.0	0.09999999999999999
703	0.09999999999999999	1.0	0.09999999999999999
704	0.3	0.2507122507122508	0.3
705	0.3	0.2507122507122508	0.3
706	0.3	0.2507122507122508	0.3
707	0.3	0.2507122507122508	0.3
708	0.3	0.2507122507122508	0.3
709	0.3	0.2507122507122508	0.3
710	0.3	0.2507122507122508	0.3
711	0.3	0.2507122507122508	0.3
712	0.3	0.5014245014245016	0.3
713	0.3	0.5014245014245016	0.3
714	0.3	0.5014245014245016	0.3
715	0.5	0.5014245014245016	0.5
716	1.0	0.5014245014245016	1.0
717	1.0	0.5014245014245016	1.0
718	1.0	0.5014245014245016	1.0
719	1.0	0.5014245014245016	1.0
