 GFunction for borehole field from TRNSYS calc
 -4.7644  4.6618
 -4.7574  4.6742
 -4.7504  4.6866
 -4.7434  4.6988
 -4.7365  4.7110
 -4.7296  4.7231
 -4.7228  4.7351
 -4.7160  4.7471
 -4.7093  4.7590
 -4.7026  4.7708
 -4.6959  4.7825
 -4.6893  4.7941
 -4.6828  4.8057
 -4.6762  4.8172
 -4.6698  4.8286
 -4.6633  4.8400
 -4.6570  4.8513
 -4.6506  4.8625
 -4.6443  4.8736
 -4.6380  4.8847
 -4.6318  4.8957
 -4.6256  4.9067
 -4.6194  4.9176
 -4.6133  4.9284
 -4.6073  4.9391
 -4.6012  4.9498
 -4.5952  4.9605
 -4.5892  4.9710
 -4.5833  4.9815
 -4.5774  4.9920
 -4.5715  5.0024
 -4.5657  5.0127
 -4.5599  5.0230
 -4.5541  5.0332
 -4.5484  5.0434
 -4.5427  5.0535
 -4.5370  5.0635
 -4.5314  5.0735
 -4.5258  5.0834
 -4.5202  5.0933
 -4.5147  5.1032
 -4.5092  5.1129
 -4.5037  5.1227
 -4.4983  5.1323
 -4.4928  5.1420
 -4.4875  5.1515
 -4.4821  5.1611
 -4.4768  5.1705
 -4.4715  5.1800
 -4.4662  5.1893
 -4.4609  5.1987
 -4.4557  5.2079
 -4.4505  5.2172
 -4.4453  5.2264
 -4.4402  5.2355
 -4.4351  5.2446
 -4.4300  5.2537
 -4.4249  5.2627
 -4.4199  5.2716
 -4.4149  5.2805
 -4.4099  5.2894
 -4.4049  5.2982
 -4.4000  5.3070
 -4.3951  5.3158
 -4.3902  5.3244
 -4.3853  5.3331
 -4.3805  5.3417
 -4.3757  5.3503
 -4.3709  5.3589
 -4.3661  5.3674
 -4.3613  5.3758
 -4.3566  5.3842
 -4.3519  5.3926
 -4.3472  5.4009
 -4.3426  5.4092
 -4.3379  5.4175
 -4.3333  5.4258
 -4.3287  5.4339
 -4.3241  5.4421
 -4.3196  5.4502
 -4.3150  5.4583
 -4.3105  5.4663
 -4.3060  5.4743
 -4.3016  5.4823
 -4.2971  5.4902
 -4.2927  5.4982
 -4.2882  5.5060
 -4.2839  5.5139
 -4.2795  5.5217
 -4.2751  5.5294
 -4.2708  5.5372
 -4.2665  5.5449
 -4.2622  5.5525
 -4.2579  5.5601
 -4.2536  5.5678
 -4.2494  5.5753
 -4.2451  5.5829
 -4.2409  5.5904
 -4.2367  5.5978
 -4.2326  5.6053
 -4.2284  5.6127
 -4.2243  5.6201
 -4.2201  5.6274
 -4.2160  5.6348
 -4.2119  5.6421
 -4.2079  5.6493
 -4.2038  5.6566
 -4.1998  5.6638
 -4.1957  5.6709
 -4.1917  5.6781
 -4.1877  5.6852
 -4.1838  5.6923
 -4.1798  5.6994
 -4.1759  5.7064
 -4.1719  5.7134
 -4.1680  5.7204
 -4.1641  5.7274
 -4.1602  5.7343
 -4.1564  5.7412
 -4.1525  5.7481
 -4.1487  5.7549
 -4.1449  5.7617
 -4.1410  5.7685
 -4.1372  5.7753
 -4.1335  5.7820
 -4.1297  5.7887
 -4.1259  5.7954
 -4.1222  5.8021
 -4.1185  5.8088
 -4.1148  5.8154
 -4.1111  5.8220
 -4.1074  5.8285
 -4.1037  5.8351
 -4.1001  5.8416
 -4.0964  5.8481
 -4.0928  5.8546
 -4.0892  5.8610
 -4.0856  5.8675
 -4.0820  5.8739
 -4.0784  5.8803
 -4.0748  5.8866
 -4.0713  5.8929
 -4.0678  5.8993
 -4.0642  5.9055
 -4.0607  5.9118
 -4.0572  5.9181
 -4.0537  5.9243
 -4.0502  5.9305
 -4.0468  5.9367
 -4.0433  5.9428
 -4.0399  5.9490
 -4.0364  5.9551
 -4.0330  5.9612
 -4.0296  5.9673
 -4.0262  5.9733
 -4.0228  5.9794
 -4.0195  5.9854
 -4.0161  5.9914
 -4.0128  5.9974
 -4.0094  6.0033
 -4.0061  6.0093
 -4.0028  6.0152
 -3.9995  6.0211
 -3.9962  6.0269
 -3.9929  6.0328
 -3.9896  6.0386
 -3.9864  6.0444
 -3.9831  6.0502
 -3.9799  6.0560
 -3.9766  6.0618
 -3.9734  6.0675
 -3.9702  6.0733
 -3.9670  6.0790
 -3.9638  6.0846
 -3.9606  6.0903
 -3.9575  6.0960
 -3.9543  6.1016
 -3.9511  6.1072
 -3.9480  6.1128
 -3.9449  6.1184
 -3.9418  6.1239
 -3.9386  6.1295
 -3.9355  6.1350
 -3.9325  6.1405
 -3.9294  6.1460
 -3.9263  6.1515
 -3.9232  6.1570
 -3.9202  6.1624
 -3.9171  6.1678
 -3.9141  6.1732
 -3.9111  6.1786
 -3.9081  6.1840
 -3.9051  6.1894
 -3.9021  6.1947
 -3.8991  6.2000
 -3.8961  6.2053
 -3.8931  6.2106
 -3.8902  6.2159
 -3.8872  6.2212
 -3.8843  6.2264
 -3.8813  6.2316
 -3.8784  6.2369
 -3.8755  6.2421
 -3.8726  6.2473
 -3.8697  6.2524
 -3.8668  6.2576
 -3.8639  6.2627
 -3.8610  6.2679
 -3.8581  6.2729
 -3.8553  6.2781
 -3.8524  6.2831
 -3.8496  6.2882
 -3.8467  6.2932
 -3.8439  6.2983
 -3.8411  6.3033
 -3.8383  6.3083
 -3.8355  6.3133
 -3.8327  6.3183
 -3.8299  6.3232
 -3.8271  6.3282
 -3.8243  6.3331
 -3.8216  6.3381
 -3.8188  6.3430
 -3.8160  6.3479
 -3.8133  6.3527
 -3.8106  6.3576
 -3.8078  6.3625
