hour	hourOfYear	kWh	kg/h	Tset	l/min
0	0	0.0627	54	45	0.9
0.166666667	0.166666667	0	0	45	0
0.333333333	0.333333333	0	0	45	0
0.5	0.5	0	0	45	0
0.666666667	0.666666667	0	0	45	0
0.833333333	0.833333333	0	0	45	0
1	1	0	0	45	0
1.166666667	1.166666667	0	0	45	0
1.333333333	1.333333333	0	0	45	0
1.5	1.5	0	0	45	0
1.666666667	1.666666667	0	0	45	0
1.833333333	1.833333333	0	0	45	0
2	2	0	0	45	0
2.166666667	2.166666667	0	0	45	0
2.333333333	2.333333333	0	0	45	0
2.5	2.5	0	0	45	0
2.666666667	2.666666667	0.059216667	0	45	0
2.833333333	2.833333333	0.059216667	0	45	0
3	3	0.059216667	0	45	0
3.166666667	3.166666667	0.059216667	0	45	0
3.333333333	3.333333333	0.059216667	0	45	0
3.5	3.5	0.059216667	51	45	0.85
3.666666667	3.666666667	0	0	45	0
3.833333333	3.833333333	0	0	45	0
4	4	0	0	45	0
4.166666667	4.166666667	0.117272222	0	45	0
4.333333333	4.333333333	0.154427778	0	45	0
4.5	4.5	0.154427778	0	45	0
4.666666667	4.666666667	0.207838889	0	45	0
4.833333333	4.833333333	0.529466667	0	45	0
5	5	0.671122222	101	45	1.683333333
5.166666667	5.166666667	0.859222222	32	45	0.533333333
5.333333333	5.333333333	1.096088889	0	45	0
5.5	5.5	1.402622222	46	45	0.766666667
5.666666667	5.666666667	1.349211111	277	45	4.616666667
5.833333333	5.833333333	1.312055556	122	45	2.033333333
6	6	1.456033333	263	45	4.383333333
6.166666667	6.166666667	1.685933333	236	45	3.933333333
6.333333333	6.333333333	2.036588889	264	45	4.4
6.5	6.5	2.520772222	0	45	0
6.666666667	6.666666667	3.378833333	245	45	4.083333333
6.833333333	6.833333333	3.951261111	246	45	4.1
7	7	4.000027778	461	45	7.683333333
7.166666667	7.166666667	3.759677778	538	45	8.966666667
7.333333333	7.333333333	3.454305556	681	45	11.35
7.5	7.5	3.238338889	739	45	12.31666667
7.666666667	7.666666667	3.263883333	738	45	12.3
7.833333333	7.833333333	2.446461111	288	45	4.8
8	8	2.694938889	254	45	4.233333333
8.166666667	8.166666667	2.513805556	275	45	4.583333333
8.333333333	8.333333333	2.247911111	495	45	8.25
8.5	8.5	1.705672222	761	45	12.68333333
8.666666667	8.666666667	0.890572222	34	45	0.566666667
8.833333333	8.833333333	0.918438889	502	45	8.366666667
9	9	0.357622222	98	45	1.633333333
9.166666667	9.166666667	0.243833333	46	45	0.766666667
9.333333333	9.333333333	0.190422222	28	45	0.466666667
9.5	9.5	0.185777778	59	45	0.983333333
9.666666667	9.666666667	0.140494444	58	45	0.966666667
9.833333333	9.833333333	0.090566667	19	45	0.316666667
10	10	0.11495	0	45	0
10.16666667	10.16666667	0.405227778	0	45	0
10.33333333	10.33333333	0.42845	24	45	0.4
10.5	10.5	0.729177778	20	45	0.333333333
10.66666667	10.66666667	0.707116667	15	45	0.25
10.83333333	10.83333333	0.6897	40	45	0.666666667
11	11	0.671122222	250	45	4.166666667
11.16666667	11.16666667	0.380844444	20	45	0.333333333
11.33333333	11.33333333	0.357622222	283	45	4.716666667
11.5	11.5	0.040638889	1	45	0.016666667
11.66666667	11.66666667	0.066183333	0	45	0
11.83333333	11.83333333	0.075472222	24	45	0.4
12	12	0.092888889	0	45	0
12.16666667	12.16666667	0.116111111	0	45	0
12.33333333	12.33333333	0.116111111	10	45	0.166666667
12.5	12.5	0.1463	23	45	0.383333333
12.66666667	12.66666667	0.207838889	8	45	0.133333333
12.83333333	12.83333333	0.244994444	39	45	0.65
13	13	0.199711111	20	45	0.333333333
13.16666667	13.16666667	0.42845	0	45	0
13.33333333	13.33333333	0.42845	36	45	0.6
13.5	13.5	0.483022222	76	45	1.266666667
13.66666667	13.66666667	0.429611111	40	45	0.666666667
13.83333333	13.83333333	0.383166667	0	45	0
14	14	0.645577778	217	45	3.616666667
14.16666667	14.16666667	0.393616667	0	45	0
14.33333333	14.33333333	0.442383333	83	45	1.383333333
14.5	14.5	0.346011111	30	45	0.5
14.66666667	14.66666667	0.651383333	0	45	0
14.83333333	14.83333333	0.651383333	226	45	3.766666667
15	15	0.388972222	0	45	0
15.16666667	15.16666667	0.398261111	42	45	0.7
15.33333333	15.33333333	0.362266667	0	45	0
15.5	15.5	0.474894444	293	45	4.883333333
15.66666667	15.66666667	0.13585	0	45	0
15.83333333	15.83333333	0.15675	0	45	0
16	16	0.189261111	8	45	0.133333333
16.16666667	16.16666667	0.568944444	11	45	0.183333333
16.33333333	16.33333333	0.664155556	97	45	1.616666667
16.5	16.5	0.593327778	1	45	0.016666667
16.66666667	16.66666667	0.593327778	18	45	0.3
16.83333333	16.83333333	0.573588889	28	45	0.466666667
17	17	0.593327778	335	45	5.583333333
17.16666667	17.16666667	0.236866667	93	45	1.55
17.33333333	17.33333333	0.168361111	36	45	0.6
17.5	17.5	0.126561111	1	45	0.016666667
17.66666667	17.66666667	0.168361111	1	45	0.016666667
17.83333333	17.83333333	0.220611111	45	45	0.75
18	18	0.435416667	28	45	0.466666667
18.16666667	18.16666667	1.018294444	34	45	0.566666667
18.33333333	18.33333333	1.258644444	0	45	0
18.5	18.5	1.533827778	37	45	0.616666667
18.66666667	18.66666667	2.067938889	46	45	0.766666667
18.83333333	18.83333333	2.902777778	230	45	3.833333333
19	19	2.944577778	530	45	8.833333333
19.16666667	19.16666667	2.359377778	241	45	4.016666667
19.33333333	19.33333333	2.700744444	237	45	3.95
19.5	19.5	3.018888889	497	45	8.283333333
19.66666667	19.66666667	3.014244444	765	45	12.75
19.83333333	19.83333333	2.143411111	266	45	4.433333333
20	20	2.155022222	26	45	0.433333333
20.16666667	20.16666667	2.124833333	535	45	8.916666667
20.33333333	20.33333333	1.644133333	511	45	8.516666667
20.5	20.5	1.20175	493	45	8.216666667
20.66666667	20.66666667	0.638611111	15	45	0.25
20.83333333	20.83333333	0.882444444	276	45	4.6
21	21	0.649061111	0	45	0
21.16666667	21.16666667	0.667638889	121	45	2.016666667
21.33333333	21.33333333	0.538755556	130	45	2.166666667
21.5	21.5	0.387811111	8	45	0.133333333
21.66666667	21.66666667	0.436577778	225	45	3.75
21.83333333	21.83333333	0.227577778	75	45	1.25
22	22	0.486505556	16	45	0.266666667
22.16666667	22.16666667	0.467927778	10	45	0.166666667
22.33333333	22.33333333	0.456316667	0	45	0
22.5	22.5	0.456316667	50	45	0.833333333
22.66666667	22.66666667	0.398261111	45	45	0.75
22.83333333	22.83333333	0.346011111	298	45	4.966666667
23	23	0	0	45	0
23.16666667	23.16666667	0	0	45	0
23.33333333	23.33333333	0	0	45	0
23.5	23.5	0	0	45	0
23.66666667	23.66666667	0	0	45	0
23.83333333	23.83333333	0	0	45	0
24	24	0.012772222	0	45	0
24.16666667	24.16666667	0.012772222	0	45	0
24.33333333	24.33333333	0.012772222	0	45	0
24.5	24.5	0.012772222	0	45	0
24.66666667	24.66666667	0.013933333	0	45	0
24.83333333	24.83333333	0.013933333	11	45	0.183333333
25	25	0.001161111	0	45	0
25.16666667	25.16666667	0.001161111	0	45	0
25.33333333	25.33333333	0.001161111	0	45	0
25.5	25.5	0.001161111	1	45	0.016666667
25.66666667	25.66666667	0	0	45	0
25.83333333	25.83333333	0	0	45	0
26	26	0.042961111	0	45	0
26.16666667	26.16666667	0.042961111	0	45	0
26.33333333	26.33333333	0.042961111	0	45	0
26.5	26.5	0.042961111	0	45	0
26.66666667	26.66666667	0.042961111	0	45	0
26.83333333	26.83333333	0.042961111	37	45	0.616666667
27	27	0	0	45	0
27.16666667	27.16666667	0	0	45	0
27.33333333	27.33333333	0	0	45	0
27.5	27.5	0	0	45	0
27.66666667	27.66666667	0	0	45	0
27.83333333	27.83333333	0	0	45	0
28	28	0.060377778	0	45	0
28.16666667	28.16666667	0.092888889	0	45	0
28.33333333	28.33333333	0.467927778	0	45	0
28.5	28.5	0.747755556	0	45	0
28.66666667	28.66666667	0.824388889	0	45	0
28.83333333	28.83333333	0.896377778	52	45	0.866666667
29	29	0.845288889	28	45	0.466666667
29.16666667	29.16666667	1.096088889	323	45	5.383333333
29.33333333	29.33333333	1.5884	241	45	4.016666667
29.5	29.5	1.876355556	66	45	1.1
29.66666667	29.66666667	1.822944444	62	45	1.033333333
29.83333333	29.83333333	2.370988889	8	45	0.133333333
30	30	3.33355	244	45	4.066666667
30.16666667	30.16666667	3.663305556	747	45	12.45
30.33333333	30.33333333	3.075783333	489	45	8.15
30.5	30.5	3.112938889	20	45	0.333333333
30.66666667	30.66666667	3.648211111	534	45	8.9
30.83333333	30.83333333	3.331227778	837	45	13.95
31	31	3.210472222	528	45	8.8
31.16666667	31.16666667	3.4485	241	45	4.016666667
31.33333333	31.33333333	3.4485	521	45	8.683333333
31.5	31.5	3.708588889	481	45	8.016666667
31.66666667	31.66666667	3.774772222	261	45	4.35
31.83333333	31.83333333	3.486816667	733	45	12.21666667
32	32	3.272011111	733	45	12.21666667
32.16666667	32.16666667	2.7379	241	45	4.016666667
32.33333333	32.33333333	2.516127778	745	45	12.41666667
32.5	32.5	1.7347	538	45	8.966666667
32.66666667	32.66666667	1.177366667	13	45	0.216666667
32.83333333	32.83333333	1.165755556	548	45	9.133333333
33	33	0.529466667	273	45	4.55
33.16666667	33.16666667	0.276344444	50	45	0.833333333
33.33333333	33.33333333	0.239188889	72	45	1.2
33.5	33.5	0.190422222	58	45	0.966666667
33.66666667	33.66666667	0.196227778	3	45	0.05
33.83333333	33.83333333	0.192744444	0	45	0
34	34	0.316983333	55	45	0.916666667
34.16666667	34.16666667	0.253122222	18	45	0.3
34.33333333	34.33333333	0.339044444	30	45	0.5
34.5	34.5	0.447027778	63	45	1.05
34.66666667	34.66666667	0.392455556	0	45	0
34.83333333	34.83333333	0.415677778	107	45	1.783333333
35	35	0.2926	0	45	0
35.16666667	35.16666667	0.304211111	92	45	1.533333333
35.33333333	35.33333333	0.275183333	123	45	2.05
35.5	35.5	0.132366667	16	45	0.266666667
35.66666667	35.66666667	0.143977778	20	45	0.333333333
35.83333333	35.83333333	0.164877778	1	45	0.016666667
36	36	0.267055556	10	45	0.166666667
36.16666667	36.16666667	0.361105556	67	45	1.116666667
36.33333333	36.33333333	0.351816667	0	45	0
36.5	36.5	0.352977778	26	45	0.433333333
36.66666667	36.66666667	0.322788889	38	45	0.633333333
36.83333333	36.83333333	0.356461111	89	45	1.483333333
37	37	0.253122222	91	45	1.516666667
37.16666667	37.16666667	0.210161111	59	45	0.983333333
37.33333333	37.33333333	0.171844444	1	45	0.016666667
37.5	37.5	0.233383333	0	45	0
37.66666667	37.66666667	0.272861111	67	45	1.116666667
37.83333333	37.83333333	0.530627778	0	45	0
38	38	0.566622222	54	45	0.9
38.16666667	38.16666667	0.503922222	26	45	0.433333333
38.33333333	38.33333333	0.571266667	54	45	0.9
38.5	38.5	0.548044444	34	45	0.566666667
38.66666667	38.66666667	0.6061	289	45	4.816666667
38.83333333	38.83333333	0.914955556	31	45	0.516666667
39	39	0.878961111	0	45	0
39.16666667	39.16666667	0.896377778	84	45	1.4
39.33333333	39.33333333	0.868511111	34	45	0.566666667
39.5	39.5	0.836	84	45	1.4
39.66666667	39.66666667	0.803488889	555	45	9.25
39.83333333	39.83333333	0.264733333	0	45	0
40	40	0.3135	15	45	0.25
40.16666667	40.16666667	0.8151	60	45	1
40.33333333	40.33333333	0.810455556	6	45	0.1
40.5	40.5	0.803488889	56	45	0.933333333
40.66666667	40.66666667	0.781427778	91	45	1.516666667
40.83333333	40.83333333	0.784911111	42	45	0.7
41	41	0.797683333	447	45	7.45
41.16666667	41.16666667	0.299566667	56	45	0.933333333
41.33333333	41.33333333	0.599133333	0	45	0
41.5	41.5	0.639772222	37	45	0.616666667
41.66666667	41.66666667	0.711761111	94	45	1.566666667
41.83333333	41.83333333	0.608422222	53	45	0.883333333
42	42	0.600294444	18	45	0.3
42.16666667	42.16666667	0.654866667	314	45	5.233333333
42.33333333	42.33333333	0.373877778	35	45	0.583333333
42.5	42.5	0.931211111	99	45	1.65
42.66666667	42.66666667	0.816261111	5	45	0.083333333
42.83333333	42.83333333	1.190138889	46	45	0.766666667
43	43	1.205233333	65	45	1.083333333
43.16666667	43.16666667	1.206394444	72	45	1.2
43.33333333	43.33333333	1.447905556	515	45	8.583333333
43.5	43.5	1.685933333	0	45	0
43.66666667	43.66666667	2.258361111	327	45	5.45
43.83333333	43.83333333	1.878677778	59	45	0.983333333
44	44	2.09	66	45	1.1
44.16666667	44.16666667	2.268811111	280	45	4.666666667
44.33333333	44.33333333	2.002916667	720	45	12
44.5	44.5	1.168077778	493	45	8.216666667
44.66666667	44.66666667	0.662994444	0	45	0
44.83333333	44.83333333	0.7733	241	45	4.016666667
45	45	0.493472222	220	45	3.666666667
45.16666667	45.16666667	0.296083333	51	45	0.85
45.33333333	45.33333333	0.300727778	1	45	0.016666667
45.5	45.5	0.372716667	58	45	0.966666667
45.66666667	45.66666667	0.346011111	95	45	1.583333333
45.83333333	45.83333333	0.343688889	0	45	0
46	46	0.373877778	50	45	0.833333333
46.16666667	46.16666667	0.315822222	55	45	0.916666667
46.33333333	46.33333333	0.251961111	63	45	1.05
46.5	46.5	0.178811111	35	45	0.583333333
46.66666667	46.66666667	0.138172222	93	45	1.55
46.83333333	46.83333333	0.030188889	26	45	0.433333333
47	47	0	0	45	0
47.16666667	47.16666667	0	0	45	0
47.33333333	47.33333333	0	0	45	0
47.5	47.5	0	0	45	0
47.66666667	47.66666667	0	0	45	0
47.83333333	47.83333333	0	0	45	0
48	48	0	0	45	0
48.16666667	48.16666667	0	0	45	0
48.33333333	48.33333333	0	0	45	0
48.5	48.5	0	0	45	0
48.66666667	48.66666667	0.063861111	0	45	0
48.83333333	48.83333333	0.095211111	0	45	0
49	49	0.095211111	0	45	0
49.16666667	49.16666667	0.095211111	0	45	0
49.33333333	49.33333333	0.095211111	0	45	0
49.5	49.5	0.095211111	55	45	0.916666667
49.66666667	49.66666667	0.048766667	27	45	0.45
49.83333333	49.83333333	0.017416667	0	45	0
50	50	0.017416667	0	45	0
50.16666667	50.16666667	0.017416667	0	45	0
50.33333333	50.33333333	0.017416667	0	45	0
50.5	50.5	0.017416667	15	45	0.25
50.66666667	50.66666667	0	0	45	0
50.83333333	50.83333333	0	0	45	0
51	51	0	0	45	0
51.16666667	51.16666667	0	0	45	0
51.33333333	51.33333333	0	0	45	0
51.5	51.5	0	0	45	0
51.66666667	51.66666667	0	0	45	0
51.83333333	51.83333333	0.034833333	0	45	0
52	52	0.034833333	0	45	0
52.16666667	52.16666667	0.332077778	0	45	0
52.33333333	52.33333333	0.465605556	0	45	0
52.5	52.5	0.53295	0	45	0
52.66666667	52.66666667	0.818583333	30	45	0.5
52.83333333	52.83333333	1.067061111	0	45	0
53	53	1.130922222	256	45	4.266666667
53.16666667	53.16666667	1.450227778	115	45	1.916666667
53.33333333	53.33333333	1.626716667	58	45	0.966666667
53.5	53.5	2.441816667	246	45	4.1
53.66666667	53.66666667	3.043272222	244	45	4.066666667
53.83333333	53.83333333	2.772733333	55	45	0.916666667
54	54	3.56345	531	45	8.85
54.16666667	54.16666667	4.048794444	267	45	4.45
54.33333333	54.33333333	4.0755	760	45	12.66666667
54.5	54.5	3.762	764	45	12.73333333
54.66666667	54.66666667	4.247344444	11	45	0.183333333
54.83333333	54.83333333	4.623544444	736	45	12.26666667
55	55	4.332105556	949	45	15.81666667
55.16666667	55.16666667	4.131233333	290	45	4.833333333
55.33333333	55.33333333	4.103366667	490	45	8.166666667
55.5	55.5	4.234572222	1182	45	19.7
55.66666667	55.66666667	3.165188889	335	45	5.583333333
55.83333333	55.83333333	4.536461111	485	45	8.083333333
56	56	4.039505556	776	45	12.93333333
56.16666667	56.16666667	3.440372222	266	45	4.433333333
56.33333333	56.33333333	3.131516667	603	45	10.05
56.5	56.5	2.481294444	261	45	4.35
56.66666667	56.66666667	2.224688889	1516	45	25.26666667
56.83333333	56.83333333	0.505083333	57	45	0.95
57	57	0.4389	260	45	4.333333333
57.16666667	57.16666667	0.492311111	0	45	0
57.33333333	57.33333333	0.817422222	43	45	0.716666667
57.5	57.5	0.767494444	40	45	0.666666667
57.66666667	57.66666667	1.269094444	35	45	0.583333333
57.83333333	57.83333333	1.228455556	0	45	0
58	58	1.373594444	306	45	5.1
58.16666667	58.16666667	1.018294444	280	45	4.666666667
58.33333333	58.33333333	0.787233333	0	45	0
58.5	58.5	0.7942	472	45	7.866666667
58.66666667	58.66666667	0.246155556	0	45	0
58.83333333	58.83333333	0.354138889	125	45	2.083333333
59	59	0.209	0	45	0
59.16666667	59.16666667	0.285633333	81	45	1.35
59.33333333	59.33333333	0.206677778	6	45	0.1
59.5	59.5	0.248477778	0	45	0
59.66666667	59.66666667	0.332077778	93	45	1.55
59.83333333	59.83333333	0.224094444	0	45	0
60	60	0.232222222	66	45	1.1
60.16666667	60.16666667	0.420322222	13	45	0.216666667
60.33333333	60.33333333	0.436577778	42	45	0.7
60.5	60.5	0.484183333	72	45	1.2
60.66666667	60.66666667	0.695505556	0	45	0
60.83333333	60.83333333	0.697827778	7	45	0.116666667
61	61	0.962561111	228	45	3.8
61.16666667	61.16666667	0.703633333	27	45	0.45
61.33333333	61.33333333	0.698988889	83	45	1.383333333
61.5	61.5	0.618872222	254	45	4.233333333
61.66666667	61.66666667	0.65835	2	45	0.033333333
61.83333333	61.83333333	0.719888889	235	45	3.916666667
62	62	0.487666667	5	45	0.083333333
62.16666667	62.16666667	0.559655556	23	45	0.383333333
62.33333333	62.33333333	0.57475	14	45	0.233333333
62.5	62.5	0.579394444	288	45	4.8
62.66666667	62.66666667	0.244994444	55	45	0.916666667
62.83333333	62.83333333	0.238027778	35	45	0.583333333
63	63	0.474894444	67	45	1.116666667
63.16666667	63.16666667	0.488827778	36	45	0.6
63.33333333	63.33333333	0.485344444	18	45	0.3
63.5	63.5	0.464444444	0	45	0
63.66666667	63.66666667	0.508566667	49	45	0.816666667
63.83333333	63.83333333	0.451672222	239	45	3.983333333
64	64	0.255444444	79	45	1.316666667
64.16666667	64.16666667	0.19855	33	45	0.55
64.33333333	64.33333333	0.175327778	0	45	0
64.5	64.5	0.207838889	38	45	0.633333333
64.66666667	64.66666667	0.469088889	0	45	0
64.83333333	64.83333333	0.472572222	70	45	1.166666667
65	65	0.450511111	30	45	0.5
65.16666667	65.16666667	0.696666667	13	45	0.216666667
65.33333333	65.33333333	0.7106	28	45	0.466666667
65.5	65.5	0.716405556	263	45	4.383333333
65.66666667	65.66666667	0.431933333	3	45	0.05
65.83333333	65.83333333	0.802327778	51	45	0.85
66	66	1.098411111	242	45	4.033333333
66.16666667	66.16666667	1.100733333	25	45	0.416666667
66.33333333	66.33333333	1.2122	33	45	0.55
66.5	66.5	1.444422222	18	45	0.3
66.66666667	66.66666667	1.528022222	322	45	5.366666667
66.83333333	66.83333333	1.749794444	306	45	5.1
67	67	2.009883333	244	45	4.066666667
67.16666667	67.16666667	2.055166667	121	45	2.016666667
67.33333333	67.33333333	1.914672222	233	45	3.883333333
67.5	67.5	1.959955556	90	45	1.5
67.66666667	67.66666667	2.53935	513	45	8.55
67.83333333	67.83333333	1.9437	530	45	8.833333333
68	68	1.328311111	283	45	4.716666667
68.16666667	68.16666667	0.999716667	0	45	0
68.33333333	68.33333333	1.0868	272	45	4.533333333
68.5	68.5	0.82555	589	45	9.816666667
68.66666667	68.66666667	0.141655556	0	45	0
68.83333333	68.83333333	0.169522222	0	45	0
69	69	0.178811111	0	45	0
69.16666667	69.16666667	0.3344	75	45	1.25
69.33333333	69.33333333	0.247316667	47	45	0.783333333
69.5	69.5	0.242672222	0	45	0
69.66666667	69.66666667	0.294922222	24	45	0.4
69.83333333	69.83333333	0.611905556	8	45	0.133333333
70	70	0.602616667	134	45	2.233333333
70.16666667	70.16666667	0.447027778	0	45	0
70.33333333	70.33333333	0.447027778	43	45	0.716666667
70.5	70.5	0.3971	45	45	0.75
70.66666667	70.66666667	0.34485	297	45	4.95
70.83333333	70.83333333	0	0	45	0
71	71	0	0	45	0
71.16666667	71.16666667	0	0	45	0
71.33333333	71.33333333	0	0	45	0
71.5	71.5	0	0	45	0
71.66666667	71.66666667	0	0	45	0
71.83333333	71.83333333	0	0	45	0
72	72	0	0	45	0
72.16666667	72.16666667	0	0	45	0
72.33333333	72.33333333	0	0	45	0
72.5	72.5	0	0	45	0
72.66666667	72.66666667	0	0	45	0
72.83333333	72.83333333	0	0	45	0
73	73	0	0	45	0
73.16666667	73.16666667	0	0	45	0
73.33333333	73.33333333	0	0	45	0
73.5	73.5	0	0	45	0
73.66666667	73.66666667	0	0	45	0
73.83333333	73.83333333	0	0	45	0
74	74	0	0	45	0
74.16666667	74.16666667	0.056894444	0	45	0
74.33333333	74.33333333	0.056894444	0	45	0
74.5	74.5	0.056894444	0	45	0
74.66666667	74.66666667	0.056894444	0	45	0
74.83333333	74.83333333	0.056894444	0	45	0
75	75	0.056894444	49	45	0.816666667
75.16666667	75.16666667	0	0	45	0
75.33333333	75.33333333	0	0	45	0
75.5	75.5	0	0	45	0
75.66666667	75.66666667	0	0	45	0
75.83333333	75.83333333	0.034833333	0	45	0
76	76	0.034833333	0	45	0
76.16666667	76.16666667	0.034833333	0	45	0
76.33333333	76.33333333	0.071988889	0	45	0
76.5	76.5	0.119594444	0	45	0
76.66666667	76.66666667	0.119594444	30	45	0.5
76.83333333	76.83333333	0.084761111	0	45	0
77	77	0.084761111	0	45	0
77.16666667	77.16666667	0.953272222	32	45	0.533333333
77.33333333	77.33333333	1.80785	41	45	0.683333333
77.5	77.5	1.775338889	0	45	0
77.66666667	77.66666667	1.853133333	0	45	0
77.83333333	77.83333333	2.419755556	0	45	0
78	78	3.028177778	748	45	12.46666667
78.16666667	78.16666667	2.996827778	768	45	12.8
78.33333333	78.33333333	2.982894444	13	45	0.216666667
78.5	78.5	3.519327778	67	45	1.116666667
78.66666667	78.66666667	3.997705556	488	45	8.133333333
78.83333333	78.83333333	3.983772222	524	45	8.733333333
79	79	3.630794444	721	45	12.01666667
79.16666667	79.16666667	3.125711111	756	45	12.6
79.33333333	79.33333333	2.247911111	475	45	7.916666667
79.5	79.5	2.088838889	479	45	7.983333333
79.66666667	79.66666667	1.832233333	476	45	7.933333333
79.83333333	79.83333333	1.91235	220	45	3.666666667
80	80	1.699866667	286	45	4.766666667
80.16666667	80.16666667	1.663872222	0	45	0
80.33333333	80.33333333	1.699866667	338	45	5.633333333
80.5	80.5	1.397977778	258	45	4.3
80.66666667	80.66666667	1.148338889	545	45	9.083333333
80.83333333	80.83333333	0.555011111	37	45	0.616666667
81	81	0.926566667	255	45	4.25
81.16666667	81.16666667	0.635127778	31	45	0.516666667
81.33333333	81.33333333	1.020616667	78	45	1.3
81.5	81.5	1.357338889	43	45	0.716666667
81.66666667	81.66666667	1.372433333	34	45	0.566666667
81.83333333	81.83333333	1.332955556	357	45	5.95
82	82	0.918438889	4	45	0.066666667
82.16666667	82.16666667	0.913794444	363	45	6.05
82.33333333	82.33333333	0.496955556	368	45	6.133333333
82.5	82.5	0.069666667	56	45	0.933333333
82.66666667	82.66666667	0.286794444	0	45	0
82.83333333	82.83333333	0.67925	0	45	0
83	83	0.969527778	0	45	0
83.16666667	83.16666667	1.021777778	4	45	0.066666667
83.33333333	83.33333333	1.101894444	0	45	0
83.5	83.5	1.151822222	243	45	4.05
83.66666667	83.66666667	0.869672222	338	45	5.633333333
83.83333333	83.83333333	0.509727778	250	45	4.166666667
84	84	0.21945	45	45	0.75
84.16666667	84.16666667	0.1672	73	45	1.216666667
84.33333333	84.33333333	0.143977778	43	45	0.716666667
84.5	84.5	0.120755556	0	45	0
84.66666667	84.66666667	0.413355556	28	45	0.466666667
84.83333333	84.83333333	0.393616667	0	45	0
85	85	0.440061111	0	45	0
85.16666667	85.16666667	0.463283333	53	45	0.883333333
85.33333333	85.33333333	0.401744444	23	45	0.383333333
85.5	85.5	0.496955556	252	45	4.2
85.66666667	85.66666667	0.244994444	11	45	0.183333333
85.83333333	85.83333333	0.232222222	40	45	0.666666667
86	86	0.541077778	20	45	0.333333333
86.16666667	86.16666667	0.834838889	0	45	0
86.33333333	86.33333333	0.849933333	105	45	1.75
86.5	86.5	0.728016667	35	45	0.583333333
86.66666667	86.66666667	0.955594444	0	45	0
86.83333333	86.83333333	0.989266667	306	45	5.1
87	87	1.01365	273	45	4.55
87.16666667	87.16666667	0.758205556	13	45	0.216666667
87.33333333	87.33333333	0.743111111	0	45	0
87.5	87.5	1.070544444	231	45	3.85
87.66666667	87.66666667	0.802327778	29	45	0.483333333
87.83333333	87.83333333	1.045	327	45	5.45
88	88	0.840644444	53	45	0.883333333
88.16666667	88.16666667	1.137888889	0	45	0
88.33333333	88.33333333	1.137888889	282	45	4.7
88.5	88.5	1.166916667	0	45	0
88.66666667	88.66666667	1.172722222	238	45	3.966666667
88.83333333	88.83333333	0.932372222	151	45	2.516666667
89	89	0.796522222	309	45	5.15
89.16666667	89.16666667	0.437738889	0	45	0
89.33333333	89.33333333	0.719888889	307	45	5.116666667
89.5	89.5	0.377361111	5	45	0.083333333
89.66666667	89.66666667	0.692022222	31	45	0.516666667
89.83333333	89.83333333	0.701311111	34	45	0.566666667
90	90	0.999716667	0	45	0
90.16666667	90.16666667	0.999716667	243	45	4.05
90.33333333	90.33333333	1.298122222	12	45	0.2
90.5	90.5	1.284188889	276	45	4.6
90.66666667	90.66666667	1.272577778	39	45	0.65
90.83333333	90.83333333	1.227294444	291	45	4.85
91	91	0.906827778	0	45	0
91.16666667	91.16666667	1.570983333	500	45	8.333333333
91.33333333	91.33333333	1.649938889	0	45	0
91.5	91.5	1.658066667	266	45	4.433333333
91.66666667	91.66666667	1.367788889	0	45	0
91.83333333	91.83333333	1.721927778	15	45	0.25
92	92	2.325705556	572	45	9.533333333
92.16666667	92.16666667	1.681288889	568	45	9.466666667
92.33333333	92.33333333	1.038033333	7	45	0.116666667
92.5	92.5	1.166916667	16	45	0.266666667
92.66666667	92.66666667	1.148338889	305	45	5.083333333
92.83333333	92.83333333	0.8151	535	45	8.916666667
93	93	0.193905556	17	45	0.283333333
93.16666667	93.16666667	0.221772222	14	45	0.233333333
93.33333333	93.33333333	0.205516667	118	45	1.966666667
93.5	93.5	0.354138889	0	45	0
93.66666667	93.66666667	0.621194444	18	45	0.3
93.83333333	93.83333333	0.669961111	0	45	0
94	94	0.67925	41	45	0.683333333
94.16666667	94.16666667	0.631644444	0	45	0
94.33333333	94.33333333	0.631644444	246	45	4.1
94.5	94.5	0.346011111	230	45	3.833333333
94.66666667	94.66666667	0.078955556	60	45	1
94.83333333	94.83333333	0.009288889	8	45	0.133333333
95	95	0	0	45	0
95.16666667	95.16666667	0.005805556	0	45	0
95.33333333	95.33333333	0.005805556	0	45	0
95.5	95.5	0.005805556	0	45	0
95.66666667	95.66666667	0.005805556	0	45	0
95.83333333	95.83333333	0.032511111	0	45	0
96	96	0.039477778	5	45	0.083333333
96.16666667	96.16666667	0.033672222	0	45	0
96.33333333	96.33333333	0.033672222	0	45	0
96.5	96.5	0.040638889	0	45	0
96.66666667	96.66666667	0.040638889	23	45	0.383333333
96.83333333	96.83333333	0.013933333	6	45	0.1
97	97	0.006966667	0	45	0
97.16666667	97.16666667	0.006966667	0	45	0
97.33333333	97.33333333	0.006966667	6	45	0.1
97.5	97.5	0.034833333	0	45	0
97.66666667	97.66666667	0.034833333	0	45	0
97.83333333	97.83333333	0.034833333	0	45	0
98	98	0.040638889	0	45	0
98.16666667	98.16666667	0.040638889	0	45	0
98.33333333	98.33333333	0.040638889	30	45	0.5
98.5	98.5	0.005805556	0	45	0
98.66666667	98.66666667	0.005805556	0	45	0
98.83333333	98.83333333	0.005805556	5	45	0.083333333
